Author,Title,Time,Content,Comment url
kinki999 (QQk 廢文被劣文中),[閒聊] 為什麼MOMO跟PC轟不玩直播帶貨呢？,Mon Apr 17 15:09:08 2023,直播帶貨中國跟臉書都玩得什麼招都出來了中國有各種人設跟翻車、實測的帶貨直播，流量跟銷售也不差放一堆網站的限時特價的東西，一般人也不會去特別去翻網頁裡幾日幾點特價請個各種人設的直播帶貨主來賣貨，也可以帶動APP的黏著度為什麼MOMO跟PC轟不開發直播帶貨這塊??,https://www.ptt.cc//bbs/WomenTalk/M.1681715350.A.43B.html
mandy740512 (在天橋下的天使),[閒聊] momo是不是線上網購平台霸主,Fri Mar 17 16:24:03 2023,最近看專櫃彩妝類，很多品牌都有在momo設櫃然後想買什麼手指點一點，隔天貨運就把貨送到家也不用看櫃哥櫃姐的臉色，想問momo台是不是線上網購類的霸主大家覺得呢？？,https://www.ptt.cc//bbs/WomenTalk/M.1679041446.A.672.html
Onael (我愛運動),[閒聊] 有女孩參加momo雙11組隊活動嗎,Tue Nov  8 18:49:02 2022,雙11當天小隊消費滿3萬 有額外回饋但我大約只會消費3~5000請問有小隊可以讓我加入嗎,https://www.ptt.cc//bbs/WomenTalk/M.1667904544.A.C75.html
xulu0 (肥阿~肥阿~),[心情] momo真的爛耶,Sat Oct 29 12:55:58 2022,我在momo買了果汁送到7-11門市取貨，通知到貨取貨，然後到了沒貨，跟momo客服反應，隔天客服說到門市了要我去取，我再去取還是沒貨。再跟客服反應，客服說貨被退回，要我重新下單，確隻字未提原本的訂單該如何處理。而此時下單也已經沒有特價，舊的訂單沒退錢沒給我就要我下新的訂單？客服再回說要送一箱但要宅配的，原本以為事情就到這裡結束，結果剛剛又打電話說無法出貨，一樣隻字不提原本的訂單已收款的費用怎麼處理，就要我再下單一次才能出貨，還說沒有特價的價差要退momo幣給我，？那原本我付的沒有貨的那筆錢呢？去哪裏了？我要再付一次錢？那是要我付兩次錢買一樣東西嗎？最後還說請他直接退費我不買了，真的對momo很失望。,https://www.ptt.cc//bbs/WomenTalk/M.1667019360.A.07B.html
momoka42076 (咕嚕貝貝),[活動] 我不當人類拉老公！-momoka42076,Sat Oct  1 21:10:51 2022,今天被公婆攜帶跟先森一起參加佐登妮絲城堡的剪綵活動，無視肥（本）宅（人）疫情根本不想出門買的衣服終於可以拿出來穿啦！（撒花因為重訓有段時間了所以想擺自以為很JOJO 的POSE（硬要https://i.imgur.com/8Kjh8bS.jpg我老公說如果不管身高的話，再努力個幾年我應該可以走能井路線（並沒有https://i.imgur.com/cdYkWRz.jpg（硬要https://i.imgur.com/cZxAfRu.jpghttps://i.imgur.com/LxMeuDQ.jpg看大家的穿搭很咖勳，希望可以有更多人一起共襄盛舉～^^,https://www.ptt.cc//bbs/WomenTalk/M.1664629853.A.35E.html
qw5526259 (B.K),[閒聊] 蝦皮 vs. momo哪家對消費者比較有利,Wed Sep 14 17:13:44 2022,"愈來愈多時間用網購以這兩家頭龍來作比較蝦皮和momo不知哪家對消費者福利較好呢？我大都用蝦皮好處是很少用到運費東西夠多店到店真的很方便（店到店是實體店面）momo沒用過不知有什麼好康的請大家補充--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.249.226.174 (臺灣)※ 文章網址: https://www.ptt.cc/bbs/WomenTalk/M.1663146826.A.108.html→ ymx3xc: 摸摸 09/14 17:14推 a240daniel: 蝦皮商城>momo>非商城蝦皮 09/14 17:15→ castjane: 網家 因為都買日本衣服 09/14 17:15→ xxx60133: 阿災 你不會自己用看看喔。別人的感受 不等於你的感受 09/14 17:19推 KingChang711: 網家那天併Momo都不要太意外 09/14 17:23→ VVizZ: 只要收錢的都不利 09/14 17:24推 tg9456: 我都用MOMO 蝦皮給我很劣質的印象 09/14 17:27推 Nemophila: 蝦皮要累積到金蝦或銀蝦會比較明顯好 免運、折價券什 09/14 17:27→ Nemophila: 麼的，Momo的折價券香蕉沒那麼好用 09/14 17:27→ Nemophila: 信用卡支付的優惠都差不多 09/14 17:27→ imanda0324: 非價格比的話，momo，有次10點下單，1800下班到家包 09/14 17:29→ imanda0324: 裹已到 09/14 17:29推 olive8011: 網家併momo的是講反了吧，股價差很多耶XD 09/14 17:31→ ashkaze: 一個B2C一個C2C還是不一樣啊，在東西價格都一樣的情況下 09/14 17:36→ ashkaze: 會優先選momo 09/14 17:36→ ashkaze: 蝦皮每次都要慎選評價不然太容易遇到毛一堆的賣家 09/14 17:38推 Uegfar: 習慣用蝦皮了 09/14 17:45推 KingChang711: Momo併網家啦，我講反了 09/14 17:46momo免運的多嗎？蝦皮是多到用不完另外，‘這兩家，哪家產品多呢？------------",https://www.ptt.cc//bbs/WomenTalk/M.1663146826.A.108.html
jason789780 (majiLove),[閒聊] momo24小時未到貨補償金,Tue Aug  9 16:12:47 2022,馬的氣死買了東西24小時沒到貨上官網看一下補償怎麼申請原本無所謂的也不知道補償啥東西只記得好像有這回事結果一查直接花了兩小時才找到一個小小的申請按鈕還只是申請喔!不是確定補償==找到快火大最後的想法就是一定要申請到不然浪費的時間就白費了感覺很多人跟我一樣momo是不是本末倒置了ㄏ,https://www.ptt.cc//bbs/WomenTalk/M.1660032769.A.500.html
j2d0025 (齁齁),[心情] 在momo買到小北標價的筷子,Sun May  8 04:04:22 2022,最近家裡的筷子各種斷，進洗碗機斷、插玉米斷、吃東西咬到筷子斷太常斷筷子了，只好去貴一點的平台買看到了十雙340元的筷子覺得很讚，這價錢感覺不應該斷https://i.imgur.com/7m9gb3q.jpg結果收到貨的我看到這個https://i.imgur.com/KlTIbPv.jpg在momo平台買的上面居然有小北百貨的標價五雙120元等於還是買到一雙二十幾塊錢的筷子但我實在太想用這種尖尖的筷子了應該還是會繼續使用他有人有一樣的經驗嗎？,https://www.ptt.cc//bbs/WomenTalk/M.1651953864.A.F30.html
watermelondo (西瓜多多),[問題] momo壽喜燒,Sun Jul 18 23:51:29 2021,請問有人知道 momo壽喜燒使用的的七味粉是什麼牌子嗎？哪裡有販售呢？謝謝-----Sent from JPTT on my Sony XQ-AU52.,https://www.ptt.cc//bbs/WomenTalk/M.1626623491.A.4DA.html
valse86 (ig:valse16歡迎交換穿搭!),[閒聊] momo購物一週了但商品不知道去哪裡了,Sun May 23 13:39:40 2021,自從上週疫情大爆炸就從網路上買了一些食品補貨全家的6天到貨PCHOME 4天到貨（還是很厲害）Momo到今天7天了 還查不到單號我知道物流業很忙也沒有打算想催客服只是想問有買momo的也有人在等的嗎？大家都要乖乖在家防疫喔～,https://www.ptt.cc//bbs/WomenTalk/M.1621748382.A.EBE.html
eyebling (百撕不得騎姊兒),[問題] 今天MOMO台 黃越綏老師節目,Wed Mar 31 21:17:56 2021,今天隨便亂轉，轉到很後面的Momo台看到黃越綏老師跟譚香慈老師的節目說到有關於老這件事情也提到有關於人生觀，想問一下黃越綏老師所提到的他的人生觀人生哲學，有3點，當時沒注意到，沒抄到1.生死有命，富貴在天2.人生自己想要甚麼，想要掌握甚麼，實現甚麼?還有一點是甚麼?謝謝!,https://www.ptt.cc//bbs/WomenTalk/M.1617196678.A.5E4.html
linda17a3 (),[閒聊] momo有什麼值得買湊免運的東西嗎？,Mon Mar 22 20:54:33 2021,到處比價發現水蒸式除蟲在momo買最便宜但金額不到299也不到450宅配免運大家有在momo買到什麼愛不釋手的東西嗎？,https://www.ptt.cc//bbs/WomenTalk/M.1616417675.A.FE1.html
DoncicInPTT (東七七玩批踢踢),[閒聊] 我的momo幣到底什麼時候到期XDDDD,Fri Feb 26 09:19:22 2021,http://i.imgur.com/l1hCFla.jpg一開始還蠻緊張的，想說糟糕要到期了怎麼辦後來忘記後發現他每隔一陣子就會寄信來說要到期了要到期了然後時間越拉越長突然讓我好奇他可以玩到多久我的momo幣到底什麼時候到期XDDDD大家也有發生類似的事情嗎,https://www.ptt.cc//bbs/WomenTalk/M.1614302369.A.F1C.html
lianpig5566 (家庭教師殺手里包恩),Re: [閒聊] 有在momo網購到貨延遲的經驗嗎,Thu Feb 11 12:49:00 2021,如題我包恩※ 引述《qiaoqiao (oreo好吃)》之銘言：: 昨天我在網站看到付款後今日可到貨: 我就很開心的訂下去: 但目前為止還沒收到貨: 請問有人有跟我一樣的經驗嗎 囧: https://i.imgur.com/8zME0NM.jpg: https://i.imgur.com/7UoSOOL.jpg是說包恩買的時候 都覺得MOMO的介面看了讓人很舒服但是每次都是被MOMO的爛出貨速度以及配合的物流消火假設春節期間來說好了，PChome和MOMO都是說正常出貨正常配送，所以包恩想說這次來訂個MOMO好了，今天凌晨訂，至少2/12應該會到吧結果看到今天中午出貨，物流商卻是用大榮時，心都涼了......大榮在春節期間沒有配送阿幹，在我這邊有配送的只有黑貓和宅配通，你MOMO不用黑貓和宅配通出貨，卻用個春節期間沒有服務的大榮出貨......還說春節期間正常出貨正常配送，光最基本的選擇物流商都有問題不過也不只這一件就是了，之前也有一次也是買MOMO，那次是在禮拜六凌晨訂的，也是覺得應該禮拜日會到 (用宅配通)，所以就直接下訂，結果出貨的是郵局，但我這邊非快捷區，後來也是自己跑到郵局去領-- 標題  [囧rz] 最強中颱                                                        ㄜ...最強中颱不就跟強力颱風差不多？→ azrael1011:應該是B+跟A-的差距吧08/14 22:19推 swax:等等，一樓，不是應該A+跟B-的差別嗎08/15 00:26推 windqqr:樓上，一樓沒說錯啊 XDDDD08/15 00:28推 nonexcuse:一樓說的是成績，樓樓上說的是罩杯....08/15 00:37,https://www.ptt.cc//bbs/WomenTalk/M.1613018942.A.81C.html
awerte (阿華田),[新聞] 刑事局公布前5名網購高風險賣場 momo居,Mon Jan 11 20:31:51 2021,新聞標題：刑事局公布前5名網購高風險賣場 momo居首新聞內容：https://i.imgur.com/q8vfGCI.png（中央社記者黃麗芸台北11日電）刑事局統計去年受理解除分期付款詐騙案，今天公布全國高風險賣場前5名，以momo購物網居冠、依序為小三美日、讀冊生活、486團購網以及HITO本舖。刑事局提醒業者落實資安防護和加強反詐騙宣導。刑事局發布新聞稿指出，統計去年1至12月受理解除分期付款案件，高風險賣場前5名分別為momo購物網有383件，其次為小三美日283件、讀冊生活275件、486 團購網242件，以及HITO本舖208件。此外，上述案件受害者皆為接獲假冒賣場公司的客服電話後，歹徒聲稱「工作人員操作錯誤，導致誤設分期付款、重複扣款或升級成VIP會員」等話術，要求受害者前往操作ATM、購買遊戲點數、使用網路銀行或APP 以解除設定，藉此騙取金錢。刑事局分析，近年來「解除分期付款」均為被害案件數最高的詐騙手法，歹徒常駭入電商或電商委託的系統商資料庫，再竊取消費者姓名、電話、消費資料及付款方式等，隨後以「工作人員操作錯誤，導致訂單變成多筆分期付款」名義，要求受害人前往操作ATM、購買遊戲點數或網路匯款來解除設定。為防範這類詐騙手法，刑事局說，除每天提醒高風險電商加強資安防護外，也彙整電商業者因個資外洩仍需負損害賠償責任的判決，促請高風險電商落實資安防護。同時，刑事局每週也針對被害件數逾5件的疑似個資外洩電商發函通知，並附上電子商務業者防制詐欺作為自評表、官方網頁明顯處加註反詐騙警語、網頁標明客服專線及客服時間、針對會員發送反詐騙提醒簡訊、延長客服時間至晚間10時等相關作為範例和簡訊範例供參考，並要求賣場業者強化資安防護措施，和在網頁置放反詐騙宣導。刑事局也透過165反詐騙宣導管道定期公布高風險賣場，提醒消費者提高警覺，慎防詐騙；並彙整受理案件情資供專責單位循線追查可疑犯嫌。刑事局呼籲，民眾若接獲來電顯示開頭帶「+」號、「+2」、「+886」等號碼，且電話對談若聽到「解除分期付款設定」、「重複扣款」及「升級VIP」等關鍵字，請立即掛斷並通報165反詐騙諮詢專線。（編輯：方沛清）新聞連結：https://bit.ly/3nH44nT心得：好久沒有去momo那買東西了，沒想到變成這樣...  善用一六五,https://www.ptt.cc//bbs/WomenTalk/M.1610368314.A.BF0.html
momo0804 (momo),［活動］momo0804-家,Thu Jan  7 19:30:22 2021,http://17sing.tw/share_song_new/index.php?sid=89241698&selfUid=7793473&app=Gaoge在待業中沒事情剛好看到女版公告想說也好久沒出去唱歌了曲目找來找去 新歌會的好少XD忽然想到以前學生時期很喜歡的陳綺貞分享給大家～ps.前奏好像是原本的my 獨白太長可以拉到大概38秒以後 哈哈哈-----Sent from JPTT on my iPhone,https://www.ptt.cc//bbs/WomenTalk/M.1610019024.A.522.html
g29186280 (神之軌跡),[閒聊] momo雙11買的貓枕頭總算寄到了,Sat Nov 16 22:50:01 2019,在雙11大促銷買的貓枕頭總算寄到了假日還送貨，真的是很血汗https://i.imgur.com/RYba4XF.jpg一開箱枕頭就炸開來，包的很密實https://i.imgur.com/WqCh0aw.jpg摸起來大概是蓬鬆的觸感https://i.imgur.com/5ASSJi4.jpg頭的細節做的是惟妙惟肖https://i.imgur.com/4eqeNKX.jpghttps://i.imgur.com/wu1o2Jo.jpghttps://i.imgur.com/LvEFRTR.jpg換個角度眼睛還會有不同的風格https://i.imgur.com/hyHPtSa.jpg枕頭新品開箱吸起來的味道大概首韻是奶油太妃糖的甜味尾韻有點鼠尾草和深坑臭豆腐的味道請問各位女孩們雙11都買了什麼^^,https://www.ptt.cc//bbs/WomenTalk/M.1573915803.A.18D.html
expirydate (expirydate),Fw: [請益] momo 摩洛哥優油$888 真假,Sun Nov  3 16:44:48 2019,藉著女版高人氣詢問摩洛歌優油真假※ [本文轉錄自 hairdo 看板 #1Tk-xAkC ]作者: expirydate (expirydate) 看板: hairdo標題: [請益] momo 摩洛哥優油$888 真假時間: Fri Nov  1 16:37:28 2019請問現在年底大特價 momo摩洛哥優油100ml $888 是真貨嗎是否可以下手謝謝——購後圖片——有爬文跟網路上圖片的細節都一模一樣不過產地是以色列進口商是星潮國際貿易股份有限公司請問是真的嗎https://i.imgur.com/XMyFEQq.jpghttps://i.imgur.com/wsBkRga.jpghttps://i.imgur.com/DNKBWNw.jpghttps://i.imgur.com/14gPviO.jpghttps://i.imgur.com/v3s2KOn.jpg,https://www.ptt.cc//bbs/WomenTalk/M.1572770689.A.C4F.html
clio2030 (yoshi),[閒聊] momo購物分批送貨的火,Fri Aug 30 16:44:44 2019,手機排版休假在家，洗了三鍋衣服突然下了一場大雨....然後迎接我的是源源湧入的電鈴聲。第一響，一般快遞車。收了東西後，因為沒接到通知我立刻打給男友問：有網購東西嗎？說是洗衣精加上肥皂。沒多久，第二響是郵局車。一看又是Momo購物的郵包，立刻摳奧男友為什麼要分開訂！男友回答：沒有啊！一起訂的。後來上網查有可能是廠商直接出貨？所以才會分批寄貨....休假原本想耍廢的我沒想到就在收快遞及曬衣服中度過，但.....你以為就這麼簡單結束了嗎？就在剛剛第三響，應該是騎機車的快遞。拿著momo快遞的包裹，我難俺憤怒趕緊拆包裹想說又是什麼東西？https://i.imgur.com/6egsHXM.jpghttps://i.imgur.com/Vx7krMr.jpg一包沒有出貨單的贈品？洗衣精？完全無法理解！！！Momo為什麼要這麼浪費人力！！,https://www.ptt.cc//bbs/WomenTalk/M.1567154686.A.248.html
