time,video_title,type,comment,video_id
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,我則是會去日本亞馬遜買一堆東西如果他進來台灣踢下MOMO,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,阿對欸 還有PChome,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,別的不說光介面 我就不想用PCHOME先把你們家的版面設計師給開了吧,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,完全認同pc home網站設計感覺會像賣家電的但年輕人 尤其是最愛網購的女生而言要的是生活質感及溫馨感,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,PChome我一直以為是賣3C的沒屋頂的我比較常用,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,其實收貨的時間13天都還是能接受PChome衰退的原因是物品賣的比別人貴而產品也不是很多台灣還是不太適合經營網路商店台灣土地小實體店又多沒有特別奇怪的物品誰會在網路購買隔壁就是全國電子家樂福全家711店菜市場現在的菜市場什麼都賣了不是只有農產品我不會去投資網路商店一定會賠錢台灣的網路商店需要等到中國大陸屈服願意與世界接軌台灣的網路商店才能生存PChome剛起家的時候打的是家電產品種類非常多價錢不貴以前我每個月都會在PChome購買一次商品現在不願意在PChome購買不是時間問題是產品沒有特別的價錢比別人貴PChome的策劃人員腦是裝屎不知道消費市場嗎,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,物流紅酒,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,有Amazon 老大讓你學習還做的亂七八糟這就代表養了一群廢物,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,台灣也應該發展香港市場啊有時候買台灣東西要去阿瑪遜和淘寶買,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,也不需要講得那麼高大上台灣就那麼小後勤邏輯跟大國一樣其實很無聊brPChome就是變粉貴了連想打開網站的想法都沒有,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,Pchome就只服務台北市6小時到貨想就肚爛,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,Pchome 的後台頁面對廠商及店家而言很難用br對消費者購物頁面不好查找商品價錢也沒優勢br我自從有蝦皮後幾乎沒再在pchome 買東西,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,我也是用了蝦皮回不去免運費,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,真的我也覺得頁面很難用即使他們客服人員打來要免費幫我上架我都沒興趣,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,叫塔綠班買,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,這樣叫詹宏志情何以堪他是深藍的不過要佩服他唯一偷打AZ疫苗敢道歉的其他的就孬了,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,我在pchome買了台surface摔壞了不知道怎麼辦不敢在pchome買東西了,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,退貨啊,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,重點是電腦家萬年不變的爛搜尋一些爛介面早就跳槽摸摸了,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,旗下的露天太拉雞 下订付款后卖方还可以调价取消订单 完全不先通知的,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,pc home商品常常在缺貨缺貨的商品有很久都沒有捕貨價格又常常比別的店商來的貴些所以除非它們能更進步否則很難跟momo競爭,ZYiw9BrO8J8
2022-07-22,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,頁面難用  SEARCH難用,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,ALF A 頁面難用真的是扣大分,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,沒錯 深有體會等了一個星期還是沒貨,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,沒救了包含露天最大的問題就是頁面有夠難用,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,從林秉樞事件開始知道pchome董事長跟民進黨勾結後就轉到momo消費再也不買pchome了,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,這是必然的公司員工不替公司想有一次在PCHOME 買東西然後因為不需要而退貨當時僅在檢貨可以即時收回但其仍寄出在收回一來一往就是150 的運費積少成多不賠也難,ZYiw9BrO8J8
2022-07-16,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,劉家偉 因為貨出去又回倉庫的運費都是廠商付的網家員工當然不需要替廠商想阿brbr網家一個倉庫至少有分三個組br進貨組負責收貨驗收上架br出貨組負責撿貨包裝出貨br退貨組負責判斷退貨後續brbr客戶下了單在未出貨階段取消對網家系統定義就是退貨流程會走到退貨組處理出貨組就是負責出貨網家每天有好幾萬筆訂單不可能為了一個非常態的臨時取消讓出貨組人員逆著流程把貨找回來,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,劉家偉如果是相關人士應該會更懂我講物流籠與棧板的事情,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,謝政翰 若你有考慮到與你對答的人就是處理這種業務的人員的話那你下次的留言就得小心了_,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,謝政翰 那這樣就奇怪啦brbr公司不是已經付你工錢了嗎 既然如此 quot貨件在物流籠與棧板裡要將貨件翻出來再整理回去quot 是要再花什麼人力成本 brbr啊把出貨弄到對不就是該盡的本分嗎,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,劉家偉 貨在倉庫是正確思維br但貨件在物流籠與棧板裡要將貨件翻出來再整理回去,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,謝政翰 攔貨為什麼更耗費人力成本brbr你的貨已經出倉庫了嗎,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,來回運費都是廠商付的從廠商貨款扣,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,很怕比如要買A來B這樣浪費時間了,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,退貨不退錢怎麼辦在對方手上ㄟ說退貨可以變像騙人,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,不要簽收才是正確的作法啦,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,別鬧了看過出貨流程的話就會知道攔貨更耗費人力成本,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,a hrefhttpswwwyoutubecomwatchvZYiw9BrO8J8ampt0m36s036a 李正皓一天上關鍵時刻的通告費 gt 133 萬,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,李正浩上通告的資料是免費的還是節目提供他只出張嘴,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,寶傑隨意洩漏了正皓的國家機密  ,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,Victor Chan 哈哈,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,差不多啊通常普通通告藝人 大概一萬上下名嘴應該會再更多一點先關鍵時刻收視率不錯的也許會給更多,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,Victor Chan 哈哈哈,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,原來李正皓是指標,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,YAYA MO 我知道但是寶傑應該不知道他在別的節目價碼是多少假如一個小時通告費有7千關鍵時刻一天錄兩個小時就14萬,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,他上好幾個節目去唬爛,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,That39s really enviable can you tell me where you got this information,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,平安,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,PChom頁面難用到爆炸全台唯一沒消費過的電商brMOMO第二難用整個頁面都是廣告逛的心情很差brbr台灣電商都很喜歡把頁面塞滿鏈結br不能去抄一下蝦皮頁面乾乾淨淨不是很好,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,超級難用他們老闆絕對自己沒用過自用過我相信他會氣死他手下那堆沒用的高級主管,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,你的電腦中毒了正常的網站是不會出現廣告我也常發生我就重新安裝電腦就沒有在出現廣告,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,真的頁面很難用,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,蝦皮很乾淨嗎,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,中国商虾皮假货很多只敢买200以下的,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,momo的確好用 而且值得信任,ZYiw9BrO8J8
2022-07-16,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,Janet Su 好 謝謝你喲,ZYiw9BrO8J8
2022-07-16,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,劉孟慈 去全聯買就有了到處哪裡都有賣momo買不到一定的金額還要加運費,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,Janet Su   看你買那麼多 一定很好吃 我己經在搜尋了 先買一包吃吃看brbr哈哈brbr謝謝你提供美食資訊哦,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,劉孟慈 我買中祥紫菜蘇打餅因為是平常那種一半的size買兩包又算特價 所以才買了20包慢慢吃 分15箱到貨而且分1個禮拜慢慢來還不是同一天到貨歐,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,Janet Su20包是多大包 分15箱到貨 哈哈哈brbr我的腦中有畫面,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,Janet Su 紙箱還有蟑螂卵,ZYiw9BrO8J8
2022-07-15,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,Momo我買20包蘇打餅分成15箱到貨在整我是不是搞的我整個客廳都是紙箱還要拿去回收,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,我買自組裝傢俱來3個三個都有缺件跟組裝瑕疵根本都淘寶貨品質堪憂br但出貨是真的快br不過家電的部分還是要一個禮拜,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,頁面要改進,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,台湾最强相声,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,中國最煩留言,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,You can get away if you don39t like it none of your business fifty cents,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,reply,你偶爾換個詞好嗎 很膩而且這有數據啊,ZYiw9BrO8J8
2022-07-14,台灣電商大戰「物流為王」！PChome每天只賺1.,comment,東森MOMO 啦,ZYiw9BrO8J8
2018-06-20,拼快速！台灣YAHOO PCHOME ASAP三大,comment,各位朋友們Mens Game 2018年夏季T恤巳全新上市嘍 也去看看支持一下哦 a hrefhttpswwwniceshopmepagesmensgamehttpswwwniceshopmepagesmensgamea,4qpWzUeV4Rc
2021-06-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我全部都用過 心得是Pchome 真的快Momo快速到貨感覺都假的 超慢的 常常兩三天再來就是蝦皮直送的用宅配也很快 通常晚上下單 隔天就到了 對了 蝦皮也比較便宜,4qpWzUeV4Rc
2021-06-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,在彰化訂的話會剛好24小時到嗎,4qpWzUeV4Rc
2021-02-19,拼快速！台灣YAHOO PCHOME ASAP三大,comment,快速到貨對我沒意義啊誰的優惠多才是選項,4qpWzUeV4Rc
2020-11-12,拼快速！台灣YAHOO PCHOME ASAP三大,comment,pc home 中部昨天晚上9點訂現在等到晚上8點依然還沒到brbrbr等待ing,4qpWzUeV4Rc
2019-11-20,拼快速！台灣YAHOO PCHOME ASAP三大,comment,台湾myhuo网是不是会有假货,4qpWzUeV4Rc
2019-09-28,拼快速！台灣YAHOO PCHOME ASAP三大,comment,所以PCHOME的不太可能是假貨囉,4qpWzUeV4Rc
2019-07-17,拼快速！台灣YAHOO PCHOME ASAP三大,comment,有的時候跟倉庫遠近也有關br我訂過一次 兩件分倉出貨的 都早上a hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt09m00s0900a左右訂br一件當天a hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt17m00s1700a左右就到了 一件隔天才到,4qpWzUeV4Rc
2019-07-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,PC出貨超級快brMomo24h感覺形同虛設br買東西正常當天能到但結果隔天 後天才到有時很急選擇24h結果等了4872左右,4qpWzUeV4Rc
2019-06-01,拼快速！台灣YAHOO PCHOME ASAP三大,comment,ASAP閃電購物網驚傳在515凌晨關站員工也已收到資遣通知 ,4qpWzUeV4Rc
2019-05-29,拼快速！台灣YAHOO PCHOME ASAP三大,comment,你該試試蝦皮br會好有驚喜,4qpWzUeV4Rc
2019-05-04,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我MOMO連續兩次快速到貨的訂單br兩次都延遲,4qpWzUeV4Rc
2019-07-09,拼快速！台灣YAHOO PCHOME ASAP三大,reply,真的訂24hbr結果第三天才到br本人趕出國手機壞 當天就先買提前五天 但因設定問題所以在第三天買結果到準備出門才到,4qpWzUeV4Rc
2019-04-10,拼快速！台灣YAHOO PCHOME ASAP三大,comment,不得不說 我上次從新加坡回台br上飛機前訂了一個螢幕br我下飛機回到台灣家前就寄到了br不得不說真的蠻猛,4qpWzUeV4Rc
2019-02-02,拼快速！台灣YAHOO PCHOME ASAP三大,comment,今天第一次在PCHOME 24小時訂br早上9點46分下單  14點10分出貨br現在16點56分 還沒到,4qpWzUeV4Rc
2019-01-06,拼快速！台灣YAHOO PCHOME ASAP三大,comment,ASAP收了,4qpWzUeV4Rc
2018-12-20,拼快速！台灣YAHOO PCHOME ASAP三大,comment,请教博主用的是什么手表,4qpWzUeV4Rc
2018-12-19,拼快速！台灣YAHOO PCHOME ASAP三大,comment,謝謝Allen哥實測,4qpWzUeV4Rc
2018-12-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Allen你好我本身是走電商和大數據的學程momo目前是最大的電商平台蠻想看momopchome和雅虎對決的,4qpWzUeV4Rc
2018-12-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我覺得最快的是pchome 第二是博客來 第三是 momo,4qpWzUeV4Rc
2018-12-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,看到自家品牌在後面還蠻不賴的棒棒,4qpWzUeV4Rc
2018-12-07,拼快速！台灣YAHOO PCHOME ASAP三大,comment,在3個地方下訂買一樣的東西 應該是同一個地方出貨吧,4qpWzUeV4Rc
2018-12-07,拼快速！台灣YAHOO PCHOME ASAP三大,comment,每次只要是黑貓送貨都延遲br上個月買iphone momo24小時br都已經是38小時才還是打電話去客服確認才先送到brbr我妹說用pchome比較快 我 買螢幕 第四天才到貨brbr還有很多很多次都被我遇到簡直是購物金贈送專戶brbr幾次下來經驗商品不要在星期四晚上後或是星期五訂購容易延遲,4qpWzUeV4Rc
2018-12-03,拼快速！台灣YAHOO PCHOME ASAP三大,comment,用yahoo買東西 未成年的可以收購嗎,4qpWzUeV4Rc
2018-11-29,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我也是這隻滑鼠 超好用度,4qpWzUeV4Rc
2018-11-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,還有快3啊 3小時到貨,4qpWzUeV4Rc
2018-11-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,54購物分享ASAP515宣布停止銷售,4qpWzUeV4Rc
2018-11-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,出貨速度不如 CP值和素質    買到貴和爛貨那不如不買,4qpWzUeV4Rc
2018-11-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,最後的音樂太大聲了,4qpWzUeV4Rc
2018-10-24,拼快速！台灣YAHOO PCHOME ASAP三大,comment,也要看配合的店家是否有現貨可出有些配合的店家剛好沒有貨難免會拖延時間之前我也訂購YAhoo拖到第三天到貨也是選擇快速道貨如急著話親洽通路店面最快XD,4qpWzUeV4Rc
2018-10-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,雅虎24小時到貨,4qpWzUeV4Rc
2018-09-21,拼快速！台灣YAHOO PCHOME ASAP三大,comment,蝦皮呢,4qpWzUeV4Rc
2018-09-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,有啥好比的 又不是只送一個人的貨  都不用規劃路線 公司也都在同一間嗎,4qpWzUeV4Rc
2018-09-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,不是還有露天,4qpWzUeV4Rc
2018-09-13,拼快速！台灣YAHOO PCHOME ASAP三大,comment,其實這背後又很多新酸,4qpWzUeV4Rc
2018-09-02,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我之前pchome早上11點下單結果下午2點多就到貨本來還以為是買其他家到貨結果是pchome到貨那才真是嚇到我買3C的大部分在PCOME買有些真的比拍賣加上運費還便宜加上還有無息分期可以選貨物品項又多想買3C類的除非真的有價差到很多外不然我也是首選Pchome,4qpWzUeV4Rc
2018-08-30,拼快速！台灣YAHOO PCHOME ASAP三大,comment,momo也好快的,4qpWzUeV4Rc
2018-08-27,拼快速！台灣YAHOO PCHOME ASAP三大,comment,個人也是覺得pchome24小時是最快的,4qpWzUeV4Rc
2018-08-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,PCHOMEYAHOO快速到貨有自己的倉庫庫存其他有的電商有的是下單後再向廠商下訂由廠商直送,4qpWzUeV4Rc
2018-08-21,拼快速！台灣YAHOO PCHOME ASAP三大,comment,快速到貨也只有在北部而已對我自己的吸引力反而沒有太大我只在乎誰最便宜我就跟誰買,4qpWzUeV4Rc
2018-08-17,拼快速！台灣YAHOO PCHOME ASAP三大,comment,羅技滑鼠讚 brFriDay訂單處理超級慢一本書也要5個工作天好沒效率而且還是金石堂出貨,4qpWzUeV4Rc
2018-07-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,請問防摔殼有你們logo 那裡有得買謝謝,4qpWzUeV4Rc
2018-07-21,拼快速！台灣YAHOO PCHOME ASAP三大,comment,蝦皮大概跟雅虎差不多吧  通識配合郵局的br我住台中 上次早上4點訂東西 晚上就到了 超扯 XDbr通常非北北基都要過一個晚上才到 br不過雅虎跟蝦皮都滿厲害的 在外盒上面都有做功夫  雅虎滿可愛的 蝦皮最近是超人特攻隊的盒子,4qpWzUeV4Rc
2018-07-17,拼快速！台灣YAHOO PCHOME ASAP三大,comment,老實說我覺得快速到貨越來越不重要重點反而應該著重在東西的品質一堆平臺都在比快但品質很多都是退貨整新後拿出來賣更多是變成瑕疵品的銷貨平臺除非你買的都是類似衛生紙或食品這種東西,4qpWzUeV4Rc
2018-06-20,拼快速！台灣YAHOO PCHOME ASAP三大,comment,請問大大 頭上那頂帽子 哪裡可以買到,4qpWzUeV4Rc
2018-06-17,拼快速！台灣YAHOO PCHOME ASAP三大,comment,剛看到搜了一下居然ASAP關站了,4qpWzUeV4Rc
2018-06-08,拼快速！台灣YAHOO PCHOME ASAP三大,comment,台币真不值钱,4qpWzUeV4Rc
2018-06-08,拼快速！台灣YAHOO PCHOME ASAP三大,comment,有一次在pchome買東西我還沒按購買就送來了誤,4qpWzUeV4Rc
2021-05-27,拼快速！台灣YAHOO PCHOME ASAP三大,reply,那你要懷疑是不是被PCHome監聽了,4qpWzUeV4Rc
2018-06-07,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我也是用這顆超好用,4qpWzUeV4Rc
2018-05-31,拼快速！台灣YAHOO PCHOME ASAP三大,comment,片頭做的很棒,4qpWzUeV4Rc
2018-05-28,拼快速！台灣YAHOO PCHOME ASAP三大,comment,同款滑鼠路過真的好用,4qpWzUeV4Rc
2018-05-28,拼快速！台灣YAHOO PCHOME ASAP三大,comment,請問Allen哥的手錶是Garmin哪個型號的呢     我前陣子也用PCHOME下單 不只到貨快 請款也很快,4qpWzUeV4Rc
2018-05-25,拼快速！台灣YAHOO PCHOME ASAP三大,comment,現在看來ASAP已經暫停營業了果真有些端倪,4qpWzUeV4Rc
2018-05-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,同樣測試Yahoo中  同樣買G102  早上a hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt9m49s949a下單  現在PMa hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt4m00s400a 還沒到  不知道今天下班前會不會送到,4qpWzUeV4Rc
2018-05-23,拼快速！台灣YAHOO PCHOME ASAP三大,reply,都已經隔天了還沒到AMa hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt9m50s950a  Yahoo 24hr 失敗  哈哈,4qpWzUeV4Rc
2018-05-22,拼快速！台灣YAHOO PCHOME ASAP三大,reply,看Yahoo追蹤系統 PMa hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt1m43s143a 才出貨  今天有可能到不了 XD,4qpWzUeV4Rc
2018-05-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Momo也很快,4qpWzUeV4Rc
2018-05-22,拼快速！台灣YAHOO PCHOME ASAP三大,comment,才1個禮拜就收了一家,4qpWzUeV4Rc
2018-05-21,拼快速！台灣YAHOO PCHOME ASAP三大,comment,結果你發這篇不到半個月asap就倒了XDDD,4qpWzUeV4Rc
2020-01-05,拼快速！台灣YAHOO PCHOME ASAP三大,reply,難怪我沒聽過,4qpWzUeV4Rc
2018-05-18,拼快速！台灣YAHOO PCHOME ASAP三大,comment,剛測完asap就收了XD,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,能請問手錶是哪一隻嗎 br蠻好看的耶,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,日本亞馬遜中午下單隔天下午收到日本台灣,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,不是很鼓勵做這種測試影片畢竟外面的宅配人員非常辛苦最近天氣也慢慢變炎熱了而且貨品也不是只有送您一個人的不可能針對你這一項貨品幾小時內到貨 要搏命闖紅燈吧 希望不會只是為了做這個測試之後就申請退貨那真的非常浪費人力跟宅配的資源,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,想問大大的手錶是哪個牌子 哪個款式,4qpWzUeV4Rc
2018-05-17,拼快速！台灣YAHOO PCHOME ASAP三大,reply,哈哈哈 我也想問br是garmin的錶,4qpWzUeV4Rc
2018-05-16,拼快速！台灣YAHOO PCHOME ASAP三大,comment,燦坤網路快3 雖然沒用過,4qpWzUeV4Rc
2018-05-15,拼快速！台灣YAHOO PCHOME ASAP三大,comment,曾經上午10點訂下午2點收到pchome,4qpWzUeV4Rc
2018-05-15,拼快速！台灣YAHOO PCHOME ASAP三大,comment,Allen哥 你拍完一周後asap就宣布關閉了耶 好猛喔,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,a hrefhttpstechnewstw20180514asapouthttpstechnewstw20180514asapouta,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,reply,Asap倒了,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,然後Asap 就倒了,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,在2013年成立的ASAP省錢購物網主打台北市區6小時全台24小時到貨今天傳出將在5月15日凌晨關站資遣所有員工目前尚未獲官方證實但臉書頁面已關閉,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,沒想到我才剛看完這部影片 ASAP 就要倒閉了,4qpWzUeV4Rc
2018-05-14,拼快速！台灣YAHOO PCHOME ASAP三大,comment,ASAP已經迅速收攤了,4qpWzUeV4Rc
2018-05-13,拼快速！台灣YAHOO PCHOME ASAP三大,comment,蝦皮好像也忘了XDDbrASAP在我們八九年級生幾乎沒知名度,4qpWzUeV4Rc
2018-05-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,累的都是物流業者哈哈,4qpWzUeV4Rc
2018-05-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,废话真多,4qpWzUeV4Rc
2018-05-11,拼快速！台灣YAHOO PCHOME ASAP三大,comment,悠閒的店內逛變得很奢侈,4qpWzUeV4Rc
2018-05-10,拼快速！台灣YAHOO PCHOME ASAP三大,comment,應該比慢才知道地雷在哪裡我的經驗只要遇到新竹貨運就很雷不過這種測試會很痛苦丟包不到貨部件拆開送什麼鳥事都會有,4qpWzUeV4Rc
2018-05-10,拼快速！台灣YAHOO PCHOME ASAP三大,comment,送貨保證時間六小時的價格有比較高嗎,4qpWzUeV4Rc
2018-05-10,拼快速！台灣YAHOO PCHOME ASAP三大,comment,我用momo訂了一個一樣的滑鼠活動折扣下來只要499可惜不支援離島運送只好寄到親戚家在請人帶回來a hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt11m08s1108a訂購a hrefhttpswwwyoutubecomwatchv4qpWzUeV4Rcampt12m16s1216a出貨,4qpWzUeV4Rc
2018-05-10,拼快速！台灣YAHOO PCHOME ASAP三大,reply,3點50分收到地點新北永和allen 哥幫你測試好了,4qpWzUeV4Rc
2018-05-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,其實各家能比的應該真的是倉儲出貨速度而已br說實話運送的公司PC也有郵局br如果今天兩個都走郵局或兩個都走黑貓的話br感覺結果可能不會差這麼多,4qpWzUeV4Rc
2018-05-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,ASAP 買過超爛速度慢服務爛,4qpWzUeV4Rc
2018-05-09,拼快速！台灣YAHOO PCHOME ASAP三大,comment,PCHOME和雅虎二家處理的訂單應該沒多大差別主要還是物流以我的經驗郵局比黑貓慢曾經在PCHOME領過二次的遲到補償金都是郵局寄送的,4qpWzUeV4Rc
